"","X","Tag","treatment","maple_leaf_length_0","maple_height_0","maple_leaves_0","gh_bench","Maple_LeafNum_End","Maple_Damage_End","Maple_TotalLeafArea_End","Maple_StemHeight_End","comp_number","Sample","ChlorA","ChlorB","DataFile","gluc_Conc","flav_Conc","gh_col","gh_row","GM_Leaf_Len_Initial","GM_NumberOfLeaves_Initial","Fern","Pool","Genotype","GM_Leaf_Number","GM_Leaf_Len","GM_Leaf_Wid","ThripsDam","WhiteFungDam","BlackPathDam","GM_TotalLeaf_Area","GM_NumberOfLeaves","GA3","Family","Region","Latitude","Longitude","Altitude","ID","Row_Field","Col_Field","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Sampler","Maple_Died","RGR1","RGR2","RGR3","RGR4","MapleFinalMass","GM_Fecundity"
"616",647,"a|SMITH1-20|Q|457","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"457_2",0.147180515,0.02471394,"Dat_Jan_31_2020_PM.txt",NA,NA,1,3,13,3,0,"No","a|SMITH1-20|Q|457",2,64,64,0,0,0,12912,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"457",7,5,"Dead","Dead","Dead","Dead","Liisa",NA,6.38e-07,4.31e-08,5.83e-08,5.83e-08,NA,NA
"617",648,"b|SMITH1-20|Q|459","m",27,101,2,2,6,0.333333333333333,7419,118,NA,"459_1",0.485961145,0.182081175,"Dat_Jan_8_2020_AM.txt",0.33811811718,0.108333759154,6,19,7,3,1,"No","b|SMITH1-20|Q|459",1,48,48,0,0,2,2304,1,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"459",2,5,"Dead","Dead","Dead","Dead","Nikita",NA,1.29e-06,4.41e-07,-3.01e-08,-5.03e-07,NA,NA
"618",649,"b|SMITH1-20|Q|460","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"460_1",0.33759865,0.16575453,"Dat_Jan_22_2020_PM.txt",0.17263263156,0.139223126602,1,5,16,3,0,"No","b|SMITH1-20|Q|460",1,32,33,0,0,0,6574,3,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"460",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,8.54e-07,1.43e-07,1.15e-08,7.24e-08,NA,NA
"619",650,"b|SMITH1-20|Q|460","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"460_2",0.36723172,0.13103703,"Dat_Jan_23_2020_PM.txt",0.2327088462,0.1606355668,1,5,16,3,0,"No","b|SMITH1-20|Q|460",2,51,50,3,5,1,6574,3,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"460",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,8.54e-07,1.43e-07,1.15e-08,7.24e-08,NA,NA
"620",651,"b|SMITH1-20|Q|463","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"463_1",0.5539733,0.22539235,"Dat_Jan_8_2020_AM.txt",0.22622530524,0.144616852054,6,14,7,3,0,"No","b|SMITH1-20|Q|463",1,43,47,0,0,0,6356,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"463",9,2,"Dead","Dead","Dead","Dead","Liisa",NA,9.37e-07,-5.93e-08,8.61e-08,1.96e-07,NA,NA
"621",652,"b|SMITH1-20|Q|463","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"463_2",0.452845405,0.14097845,"Dat_Jan_13_2020_AM.txt",0.1827028122,0.092715783046,6,14,7,3,0,"No","b|SMITH1-20|Q|463",2,44,50,7,1,1,6356,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"463",9,2,"Dead","Dead","Dead","Dead","Liisa",NA,9.37e-07,-5.93e-08,8.61e-08,1.96e-07,NA,NA
"622",653,"b|SMITH1-20|Q|464","m",16,72,2,2,2,1,1035,80,NA,"464_1",0.35881102,0.11576533,"Dat_Jan_22_2020_AM.txt",0.1627866159,0.140122080844,5,13,12,3,15,"No","b|SMITH1-20|Q|464",1,35,35,0,0,16,3725,2,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"464",2,3,"Dead","Dead","Dead","Dead","Nikita",NA,6.93e-07,1.55e-07,1.23e-07,-1.34e-07,NA,NA
"623",654,"b|SMITH1-20|Q|464","m",16,72,2,2,2,1,1035,80,NA,"464_2",0.374696775,0.12983229,"Dat_Jan_15_2020_PM.txt",0.20944741866,0.114344838724,5,13,12,3,15,"No","b|SMITH1-20|Q|464",2,50,50,0,0,5,3725,2,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"464",2,3,"Dead","Dead","Dead","Dead","Nikita",NA,6.93e-07,1.55e-07,1.23e-07,-1.34e-07,NA,NA
"624",655,"c|SMITH1-20|Q|467","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"467_1",0.1423934,0.433056605,"Dat_Jan_24_2020_PM.txt",0.45690831312,0.165054522592,2,1,6,2,0,"No","c|SMITH1-20|Q|467",1,59,44,0,0,1,6316,2,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"467",4,1,"18","18","94","8","Nikita",NA,1.68e-06,5.83e-07,-8.23e-08,-8.08e-08,NA,NA
"625",656,"c|SMITH1-20|Q|468","m",41,95.5,2,1,2,1,2846,95,NA,"468_1",0.310716495,0.070665255,"Dat_Jan_17_2020_AM.txt",0.25940172228,0.1075647742,1,2,4,2,4,"No","c|SMITH1-20|Q|468",1,40,43,0,0,0,16542,4,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"468",1,1,"19","18","127","9","Nikita",NA,1.45e-06,1.26e-06,2.14e-08,1.05e-07,0.87,0.94
"626",657,"c|SMITH1-20|Q|468","m",41,95.5,2,1,2,1,2846,95,NA,"468_2",0.262106845,0.231037035,"Dat_Jan_16_2020_PM.txt",0.22786343394,0.077260268548,1,2,4,2,4,"No","c|SMITH1-20|Q|468",2,79,82,6,0,3,16542,4,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"468",1,1,"19","18","127","9","Nikita",NA,1.45e-06,1.26e-06,2.14e-08,1.05e-07,0.87,0.94
"627",658,"d|CBMCK1-1-0|N|46","a",NA,NA,NA,5,NA,NA,NA,NA,NA,"46_1",0.19206901,0.0850614350000001,"Dat_Jan_20_2020_AM.txt",0.172011867,0.09473030701,6,10,12,3,0,"No","d|CBMCK1-1-0|N|46",1,46,41,3,0,0,9504,3,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"46",8,5,"Dead","Dead","Dead","Dead","Liisa",NA,NA,NA,NA,NA,NA,NA
"628",659,"d|CBMCK1-1-0|N|46","a",NA,NA,NA,5,NA,NA,NA,NA,NA,"46_2",0.32177698,0.105467735,"Dat_Jan_21_2020_AM.txt",0.17889200754,0.108409574572,6,10,12,3,0,"No","d|CBMCK1-1-0|N|46",2,62,63,2,0,0,9504,3,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"46",8,5,"Dead","Dead","Dead","Dead","Liisa",NA,NA,NA,NA,NA,NA,NA
"629",660,"c|SMITH1-20|Q|470","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"470_1",0.52568283,0.163554105,"Dat_Jan_30_2020_PM.txt",NA,NA,6,10,13,2,0,"No","c|SMITH1-20|Q|470",1,36,37,0,0,0,6942,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"470",3,4,"Dead","Dead","Dead","Dead","Nikita",NA,6.6e-07,-2.61e-07,7.02e-09,1.01e-07,NA,NA
"630",661,"c|SMITH1-20|Q|470","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"470_2",0.55918634,0.14638692,"Dat_Feb_3_2020_AM.txt",0.27712799916,NA,6,10,13,2,0,"No","c|SMITH1-20|Q|470",2,55,49,0,0,0,6942,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"470",3,4,"Dead","Dead","Dead","Dead","Nikita",NA,6.6e-07,-2.61e-07,7.02e-09,1.01e-07,NA,NA
"631",662,"d|SMITH1-20|Q|473","m",54,132,2,2,2,1,6641,138,NA,"473_1",0.202367735,0.07425252,"Dat_Jan_14_2020_AM.txt",0.13538675796,0.072516389536,6,15,0,0,0,"No","d|SMITH1-20|Q|473",1,48,46,0,0,0,9343,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"473",9,2,"Dead","Dead","Dead","Dead","Liisa",NA,2.34e-06,1.21e-06,5.84e-07,1.73e-08,NA,NA
"632",663,"d|SMITH1-20|Q|473","m",54,132,2,2,2,1,6641,138,NA,"473_2",0.34083713,0.15477833,"Dat_Jan_9_2020_AM.txt",0.14021492676,0.102030248686,6,15,0,0,0,"No","d|SMITH1-20|Q|473",2,55,61,2,0,1,9343,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"473",9,2,"Dead","Dead","Dead","Dead","Liisa",NA,2.34e-06,1.21e-06,5.84e-07,1.73e-08,NA,NA
"633",664,"d|SMITH1-20|Q|474","m",36,99,1,2,7,0.571428571428571,8822,116,NA,"474_1",0.262299915,0.147139805,"Dat_Dec_12_2019_AM.txt",0.2174483841,0.094264583728,3,20,2,2,9,"No","d|SMITH1-20|Q|474",1,42,41,0,0,0,10524,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"474",9,5,"Dead","Dead","Dead","Dead","Liisa",NA,2.59e-06,8.34e-07,1.55e-07,2.17e-08,NA,NA
"634",665,"d|SMITH1-20|Q|474","m",36,99,1,2,7,0.571428571428571,8822,116,NA,"474_2",0.29538239,0.129209035,"Dat_Dec_11_2019_AM.txt",0.23036373564,0.081484270408,3,20,2,2,9,"No","d|SMITH1-20|Q|474",2,68,72,0,0,3,10524,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"474",9,5,"Dead","Dead","Dead","Dead","Liisa",NA,2.59e-06,8.34e-07,1.55e-07,2.17e-08,NA,NA
"635",666,"e|SMITH1-20|Q|475","m",38,99,2,2,4,0.5,4979,116,NA,"475_1",0.32517771,0.115847635,"Dat_Jan_8_2020_PM.txt",0.19475599074,0.14146509682,4,20,21,2,0,"No","e|SMITH1-20|Q|475",1,72,64,0,0,0,12173,2,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"475",9,5,"Dead","Dead","Dead","Dead","Liisa",NA,6.88e-07,-2.16e-08,5.39e-08,-7.36e-08,NA,NA
"636",667,"e|SMITH1-20|Q|475","m",38,99,2,2,4,0.5,4979,116,NA,"475_2",0.23347565,0.12435098,"Dat_Dec_11_2019_AM.txt",0.16195892982,0.061555646248,4,20,21,2,0,"No","e|SMITH1-20|Q|475",2,85,89,4,0,1,12173,2,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"475",9,5,"Dead","Dead","Dead","Dead","Liisa",NA,6.88e-07,-2.16e-08,5.39e-08,-7.36e-08,NA,NA
"637",668,"b|VRCAN-1-40|Q|482","m",24,65,2,4,6,0.333333333333333,4277,85,NA,"482_1",0.252680195,0.0833575150000001,"Dat_Jan_17_2020_PM.txt",0.1488194133,0.123171919534,2,21,6,2,0,"No","b|VRCAN-1-40|Q|482",1,64,69,0,0,0,7360,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"482",8,6,"Dead","Dead","Dead","Dead","Liisa",NA,1.27e-06,5.38e-07,-3.87e-08,1.89e-08,NA,NA
"638",669,"b|VRCAN-1-40|Q|482","m",24,65,2,4,6,0.333333333333333,4277,85,NA,"482_2",NA,NA,"Dat_Dec_6_2019.txt",NA,NA,2,21,6,2,0,"No","b|VRCAN-1-40|Q|482",2,54,46,3,0,0,7360,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"482",8,6,"Dead","Dead","Dead","Dead","Liisa",NA,1.27e-06,5.38e-07,-3.87e-08,1.89e-08,NA,NA
"639",670,"b|VRCAN-1-40|Q|483","m",39,75,2,1,6,0,8177,95,NA,"483_1",0.292483005,0.075508495,"Dat_Jan_13_2020_AM.txt",0.18146128308,0.179567759752,4,8,13,2,0,"No","b|VRCAN-1-40|Q|483",1,29,27,0,0,0,4813,2,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"483",2,1,"Dead","Dead","Dead","Dead","Nikita",NA,1.39e-06,5.2e-07,-4.97e-09,-1.43e-07,NA,NA
"640",671,"b|VRCAN-1-40|Q|484","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"484_1",0.229928895,0.09475059,"Dat_Jan_16_2020_PM.txt",0.20396399838,0.105225327016,2,11,5,2,4,"No","b|VRCAN-1-40|Q|484",1,41,37,0,1,5,8069,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"484",4,5,"23","20","146","15","Nikita",NA,1.15e-06,-1.48e-07,-1.44e-08,9.84e-08,NA,NA
"641",672,"b|VRCAN-1-40|Q|484","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"484_2",0.274071855,0.1116223,"Dat_Jan_14_2020_AM.txt",0.1387319892,0.073415343778,2,11,5,2,4,"No","b|VRCAN-1-40|Q|484",2,63,62,14,0,0,8069,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"484",4,5,"23","20","146","15","Nikita",NA,1.15e-06,-1.48e-07,-1.44e-08,9.84e-08,NA,NA
"642",673,"b|VRCAN-1-40|Q|485","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"485_1",0.49839668,0.12459913,"Dat_Feb_3_2020_AM.txt",0.22491480228,NA,5,14,9,2,0,"No","b|VRCAN-1-40|Q|485",1,49,44,1,0,0,9681,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"485",5,5,"Dead","Dead","Dead","Dead","Nikita",NA,1.61e-06,1.2e-07,-8.1e-08,-1.14e-07,NA,NA
"643",674,"b|VRCAN-1-40|Q|485","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"485_2",0.244891455,0.09661233,"Dat_Jan_17_2020_PM.txt",0.11616030006,0.096972277228,5,14,9,2,0,"No","b|VRCAN-1-40|Q|485",2,69,75,0,0,5,9681,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"485",5,5,"Dead","Dead","Dead","Dead","Nikita",NA,1.61e-06,1.2e-07,-8.1e-08,-1.14e-07,NA,NA
"644",675,"b|VRCAN-1-40|Q|486","m",31,81,2,4,6,0.333333333333333,6034,93,NA,"486_1",0.49085213,0.22465037,"Dat_Dec_10_2019_PM.txt",0.25062480114,0.190062779758,6,20,3,2,0,"No","b|VRCAN-1-40|Q|486",1,33,33,1,0,1,9477,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"486",6,6,"Dead","Dead","Dead","Dead","Liisa",NA,1.88e-06,7.87e-07,1.76e-07,-8.46e-08,NA,NA
"645",676,"b|VRCAN-1-40|Q|486","m",31,81,2,4,6,0.333333333333333,6034,93,NA,"486_2",0.20304837,0.109185865,"Dat_Dec_10_2019_AM.txt",0.1372662951,0.116240224174,6,20,3,2,0,"No","b|VRCAN-1-40|Q|486",2,62,64,0,0,1,9477,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"486",6,6,"Dead","Dead","Dead","Dead","Liisa",NA,1.88e-06,7.87e-07,1.76e-07,-8.46e-08,NA,NA
"646",677,"b|VRCAN-1-40|Q|487","m",14,58,2,1,4,0.25,1231,55,NA,"487_2",0.27442799,0.103843445,"Dat_Jan_22_2020_AM.txt",0.15121625424,0.084830979574,1,6,10,2,0,"No","b|VRCAN-1-40|Q|487",2,67,72,28,0,3,7127,2,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"487",2,1,"12","16","41","7","Nikita",NA,1.05e-06,3.82e-07,-5.86e-08,-6.67e-08,0.24,0.4
"647",678,"b|VRCAN-1-40|Q|488","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"488_1",0.71959823,0.27302598,"Dat_Feb_5_2020_AM.txt",0.30568316892,0.148418453728,1,4,23,2,0,"No","b|VRCAN-1-40|Q|488",1,50,50,0,0,3,10118,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"488",7,3,"Dead","Dead","Dead","Dead","Liisa",NA,4.19e-07,7.68e-08,9.21e-08,1.58e-08,NA,NA
"648",679,"b|VRCAN-1-40|Q|488","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"488_2",0.210885785,0.10233788,"Dat_Jan_29_2020_PM.txt",0.14837108334,0.056465182468,1,4,23,2,0,"No","b|VRCAN-1-40|Q|488",2,63,62,5,1,18,10118,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"488",7,3,"Dead","Dead","Dead","Dead","Liisa",NA,4.19e-07,7.68e-08,9.21e-08,1.58e-08,NA,NA
"649",680,"a|VRCAN-1-40|Q|489","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"489_1",0.516858135,0.204416705,"Dat_Dec_12_2019_AM.txt",0.2368472766,0.146869653046,4,13,9,3,0,"No","a|VRCAN-1-40|Q|489",1,44,28,0,0,0,11320,3,"n","VRCAN","NorthAm",42.003658,-73.328612,203,"489",5,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.06e-06,2.23e-07,-5.14e-08,1.66e-08,NA,NA
"650",681,"a|VRCAN-1-40|Q|489","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"489_2",0.6390037,0.213214085,"Dat_Jan_9_2020_AM.txt",0.17228776236,0.136309648396,4,13,9,3,0,"No","a|VRCAN-1-40|Q|489",2,74,72,7,0,1,11320,3,"n","VRCAN","NorthAm",42.003658,-73.328612,203,"489",5,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.06e-06,2.23e-07,-5.14e-08,1.66e-08,NA,NA
"651",682,"c|VRCAN-1-40|Q|491","gm",NA,NA,NA,2,NA,NA,NA,NA,NA,"491_1",0.53816867,0.22200344,"Dat_Dec_12_2019_AM.txt",0.19637687598,0.094546183852,2,21,1,2,0,"No","c|VRCAN-1-40|Q|491",1,34,36,3,0,10,1452,2,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"491",8,6,"10","13","72","3","Liisa",NA,9.82e-07,2.66e-07,1.08e-07,5.02e-08,NA,NA
"652",683,"c|VRCAN-1-40|Q|495","m",37,109,2,2,6,0.166666666666667,6140,116,NA,"495_1",0.23190427,0.081483635,"Dat_Jan_31_2020_AM.txt",NA,NA,3,6,9,2,0,"No","c|VRCAN-1-40|Q|495",1,37,18,0,0,1,12441,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"495",7,2,"Dead","Dead","Dead","Dead","Liisa",NA,1.3e-06,2.49e-07,-1.71e-07,3.26e-08,NA,NA
"653",684,"c|VRCAN-1-40|Q|495","m",37,109,2,2,6,0.166666666666667,6140,116,NA,"495_2",0.1624189,0.06288105,"Dat_Jan_20_2020_AM.txt",0.09727871136,0.04902444073,3,6,9,2,0,"No","c|VRCAN-1-40|Q|495",2,75,72,0,0,1,12441,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"495",7,2,"Dead","Dead","Dead","Dead","Liisa",NA,1.3e-06,2.49e-07,-1.71e-07,3.26e-08,NA,NA
"654",685,"c|VRCAN-1-40|Q|496","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"496_2",0.152249975,0.0907748450000001,"Dat_Jan_16_2020_AM.txt",0.12862732164,0.087625319266,1,11,20,3,0,"No","c|VRCAN-1-40|Q|496",2,70,74,15,0,2,13308,4,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"496",NA,NA,NA,NA,NA,NA,NA,NA,6.13e-07,6.69e-08,-4.74e-08,-3.29e-09,NA,NA
"655",686,"c|VRCAN-1-40|Q|497","m",48,93,2,2,2,1,4851,104,NA,"497_2",0.174661365,0.089296235,"Dat_Jan_16_2020_AM.txt",0.11612581314,0.057190844326,4,13,13,2,13,"No","c|VRCAN-1-40|Q|497",2,43,42,2,0,1,3612,2,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"497",3,3,"13","13","63","7","Nikita",NA,3.14e-07,1.98e-07,2.1e-07,7.13e-08,0.779999999999999,1.66
"656",687,"c|VRCAN-1-40|Q|498","m",20,62,2,1,2,1,1479,62,NA,"498_1",0.443534775,0.172535025,"Dat_Jan_9_2020_AM.txt",0.21567230772,0.116630132038,1,14,16,3,0,"No","c|VRCAN-1-40|Q|498",1,45,46,1,0,0,9806,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"498",6,5,"Dead","Dead","Dead","Dead","Liisa",NA,8.89e-07,3.49e-08,1.49e-07,-6.79e-08,NA,NA
"657",688,"c|VRCAN-1-40|Q|498","m",20,62,2,1,2,1,1479,62,NA,"498_2",0.65006337,0.19325429,"Dat_Dec_12_2019_PM.txt",0.17577094128,0.102940033702,1,14,16,3,0,"No","c|VRCAN-1-40|Q|498",2,66,68,8,0,0,9806,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"498",6,5,"Dead","Dead","Dead","Dead","Liisa",NA,8.89e-07,3.49e-08,1.49e-07,-6.79e-08,NA,NA
"658",689,"d|VRCAN-1-40|Q|500","m",41,80,2,1,2,1,4060,93,NA,"500_1",0.254834045,0.0935822700000001,"Dat_Jan_22_2020_AM.txt",0.10236553206,0.082686486322,3,1,12,2,0,"No","d|VRCAN-1-40|Q|500",1,65,69,6,0,1,11170,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"500",1,6,"Dead","Dead","Dead","Dead","Nikita",NA,1.03e-06,1.79e-07,3.14e-08,2.77e-08,NA,NA
"659",690,"d|VRCAN-1-40|Q|500","m",41,80,2,1,2,1,4060,93,NA,"500_2",0.2750275,0.12809874,"Dat_Jan_17_2020_AM.txt",0.15076792428,0.099322555186,3,1,12,2,0,"No","d|VRCAN-1-40|Q|500",2,43,35,0,0,0,11170,3,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"500",1,6,"Dead","Dead","Dead","Dead","Nikita",NA,1.03e-06,1.79e-07,3.14e-08,2.77e-08,NA,NA
"660",691,"d|VRCAN-1-40|Q|501","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"501_1",0.530831785,0.13076851,"Dat_Dec_10_2019_PM.txt",0.15064722006,0.150985347166,1,22,9,2,0,"No","d|VRCAN-1-40|Q|501",1,70,73,10,0,0,5209,2,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"501",8,5,"21","20","60","9","Liisa",NA,1.33e-06,5.9e-07,NA,NA,NA,NA
"661",692,"e|VRCAN-1-40|Q|504","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"504_1",NA,NA,"Dat_Dec_6_2019.txt",NA,NA,6,22,14,3,0,"No","e|VRCAN-1-40|Q|504",1,46,42,0,0,0,7028,3,"n","VRCAN","NorthAm",42.003658,-73.328612,203,"504",9,6,"36","36","72","8","Liisa",NA,3e-07,1.06e-06,-8.84e-08,4.09e-08,NA,NA
"662",693,"e|VRCAN-1-40|Q|504","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"504_2",0.285181015,0.15283161,"Dat_Dec_10_2019_PM.txt",0.18653086032,0.127352598298,6,22,14,3,0,"No","e|VRCAN-1-40|Q|504",2,49,56,1,0,0,7028,3,"n","VRCAN","NorthAm",42.003658,-73.328612,203,"504",9,6,"36","36","72","8","Liisa",NA,3e-07,1.06e-06,-8.84e-08,4.09e-08,NA,NA
"663",694,"d|VRPET2-3-20|Q|506","m",45,57,2,1,6,0.5,12173,85,NA,"506_1",0.173317135,0.07632743,"Dat_Dec_11_2019_PM.txt",0.18603079998,0.11850385594,5,19,7,2,0,"No","d|VRPET2-3-20|Q|506",1,52,40,4,0,0,6435,2,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"506",6,5,"Dead","Dead","Dead","Dead","Liisa","Y",8.34e-07,6.41e-07,8.03e-08,-1.57e-07,NA,NA
"664",695,"d|VRPET2-3-20|Q|506","m",45,57,2,1,6,0.5,12173,85,NA,"506_2",0.194546545,0.0832361149999999,"Dat_Dec_11_2019_AM.txt",0.20651603046,0.09267245995,5,19,7,2,0,"No","d|VRPET2-3-20|Q|506",2,65,67,4,0,0,6435,2,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"506",6,5,"Dead","Dead","Dead","Dead","Liisa","Y",8.34e-07,6.41e-07,8.03e-08,-1.57e-07,NA,NA
"665",696,"a|VRPET2-3-20|Q|507","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"507_1",0.37725462,0.083922745,"Dat_Feb_3_2020_AM.txt",0.20539520556,NA,2,19,13,3,0,"No","a|VRPET2-3-20|Q|507",1,56,59,0,0,0,12786,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"507",4,2,"Dead","Dead","Dead","Dead","Nikita",NA,4.19e-07,-1.94e-07,-7.69e-08,-3.2e-08,NA,NA
"666",697,"a|VRPET2-3-20|Q|507","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"507_2",0.30100024,0.0488315800000001,"Dat_Jan_31_2020_PM.txt",NA,NA,2,19,13,3,0,"No","a|VRPET2-3-20|Q|507",2,74,72,5,0,0,12786,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"507",4,2,"Dead","Dead","Dead","Dead","Nikita",NA,4.19e-07,-1.94e-07,-7.69e-08,-3.2e-08,NA,NA
"667",698,"a|VRPET2-3-20|Q|508","m",46,116,2,2,2,1,5288,104,NA,"508_1",0.26893831,0.09178123,"Dat_Jan_31_2020_AM.txt",NA,NA,1,1,15,3,0,"No","a|VRPET2-3-20|Q|508",1,52,52,0,0,1,10444,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"508",1,2,"20","17","84","8","Nikita",NA,6.74e-07,1.58e-07,6.34e-08,-1.87e-07,0.63,0.129999999999999
"668",699,"a|VRPET2-3-20|Q|508","m",46,116,2,2,2,1,5288,104,NA,"508_2",0.12563068,0.24890443,"Dat_Jan_31_2020_PM.txt",NA,NA,1,1,15,3,0,"No","a|VRPET2-3-20|Q|508",2,60,65,5,0,0,10444,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"508",1,2,"20","17","84","8","Nikita",NA,6.74e-07,1.58e-07,6.34e-08,-1.87e-07,0.63,0.129999999999999
"669",700,"b|VRPET2-3-20|Q|510","m",35,129,3,4,4,1,4582,140,NA,"510_1",0.513992015,0.20974966,"Dat_Dec_10_2019_AM.txt",0.26652327126,0.128868906658,3,9,16,3,0,"No","b|VRPET2-3-20|Q|510",1,47,44,0,0,0,6358,2,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"510",4,4,"Dead","Dead","Dead","Dead","Nikita",NA,9.3e-07,9.14e-08,-2.19e-07,-9.39e-08,NA,NA
"670",701,"b|VRPET2-3-20|Q|510","m",35,129,3,4,4,1,4582,140,NA,"510_2",0.27833088,0.12566498,"Dat_Jan_17_2020_PM.txt",0.11152180932,0.103849818718,3,9,16,3,0,"No","b|VRPET2-3-20|Q|510",2,66,65,3,12,3,6358,2,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"510",4,4,"Dead","Dead","Dead","Dead","Nikita",NA,9.3e-07,9.14e-08,-2.19e-07,-9.39e-08,NA,NA
"671",702,"b|VRPET2-3-20|Q|511","m",40,110,2,3,2,1,4804,121,NA,"511_1",0.26370823,0.113888775,"Dat_Jan_10_2020_AM.txt",0.1126081473,0.10399061878,1,17,12,3,0,"No","b|VRPET2-3-20|Q|511",1,41,40,1,1,0,7164,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"511",9,4,"Dead","Dead","Dead","Dead","Liisa",NA,5.56e-07,3.12e-07,1.07e-07,-5.39e-08,NA,NA
"672",703,"b|VRPET2-3-20|Q|511","m",40,110,2,3,2,1,4804,121,NA,"511_2",0.30480578,0.0578394550000001,"Dat_Jan_30_2020_PM.txt",NA,NA,1,17,12,3,0,"No","b|VRPET2-3-20|Q|511",2,54,56,0,0,0,7164,3,"n","VRPET2","NorthAm",42.531117,-72.189784,329.1,"511",9,4,"Dead","Dead","Dead","Dead","Liisa",NA,5.56e-07,3.12e-07,1.07e-07,-5.39e-08,NA,NA
